state_abbr,year,shall_level,income,population,violent,murder,robbery
MS,2018,2,37624.0,2981020.0,266.0,7.18,57.027460399460594
MS,2019,2,39142.0,2978227.0,261.2,10.01,54.39477917566391
MS,2020,2,42464.0,2966786.0,291.2,10.62,47.82953674447702
MS,2021,2,47035.0,2949586.0,255.4,9.29,27.80051166502689
MS,2022,2,46995.0,2940057.0,243.9,7.58,25.577735397647054
MT,1979,0,8299.0,786000.0,224.2,4.2,33.07888040712468
MT,1980,0,9148.0,781592.0,222.6,3.97,34.0331016694132
MT,1981,0,10303.0,792000.0,253.0,3.41,38.13131313131313
MT,1982,0,10737.0,801000.0,224.8,3.87,33.083645443196005
MT,1983,0,11157.0,817000.0,212.6,3.67,23.50061199510404
MT,1984,0,11687.0,824000.0,237.6,4.37,27.42718446601942
MT,1985,0,11840.0,826000.0,208.5,5.81,20.944309927360774
MT,1986,0,12440.0,819000.0,157.4,2.93,19.536019536019538
MT,1987,0,12862.0,809000.0,151.2,4.08,24.2274412855377
MT,1988,0,13346.0,804000.0,123.0,2.61,22.63681592039801
MT,1989,0,14711.0,806000.0,116.0,2.85,16.997518610421835
MT,1990,0,15470.0,799065.0,159.3,4.88,21.65030379255755
MT,1991,1,16323.0,808000.0,139.9,2.6,18.564356435643564
MT,1992,1,16965.0,824000.0,169.9,2.91,26.941747572815533
MT,1993,1,17939.0,839000.0,177.5,2.98,32.41954707985697
MT,1994,1,18082.0,856000.0,177.1,3.27,32.71028037383178
MT,1995,1,18710.0,870000.0,171.4,4.02,29.08045977011494
MT,1996,1,19378.0,879000.0,161.0,3.87,29.69283276450512
MT,1997,1,20127.0,879000.0,132.1,4.78,20.36405005688282
MT,1998,1,21431.0,880000.0,204.2,2.05,26.363636363636363
MT,1999,1,21723.0,882779.0,236.8,2.49,27.07359373070723
MT,2000,1,22982.0,902195.0,311.1,2.22,22.50067889979439
MT,2001,1,23910.0,905382.0,352.0,3.76,25.40364177772476
MT,2002,1,24516.0,910372.0,351.2,1.76,31.086193336350416
MT,2003,1,26114.0,918157.0,365.0,3.27,32.456322829320044
MT,2004,1,28034.0,926920.0,293.8,3.24,25.137012902947397
MT,2005,1,29839.0,934737.0,281.8,1.93,18.935807612194658
MT,2006,1,31870.0,944632.0,377.3,3.49,24.6656899194607
MT,2007,1,33841.0,957861.0,379.8,2.82,24.32503254647595
MT,2008,1,35569.0,967440.0,311.4,4.13,21.086579012651946
MT,2009,1,34479.0,974989.0,287.0,3.28,23.3848792140219
MT,2010,1,35999.0,990958.0,275.8,2.52,15.54051735795059
MT,2011,1,38150.0,997667.0,276.1,2.91,17.13998759104992
MT,2012,1,40217.0,1005494.0,278.8,2.88,20.089627586042283
MT,2013,1,40142.0,1014864.0,288.1,2.27,21.38217534566208
MT,2014,1,41850.0,1023252.0,328.5,3.71,19.740982670935413
MT,2015,1,43095.0,1032073.0,353.4,3.68,20.347397906931
MT,2016,1,43301.0,1038656.0,374.1,3.56,25.802575636206793
MT,2017,1,45369.0,1053090.0,373.9,3.89,22.220323049312025
MT,2018,1,47208.0,1060665.0,380.9,3.49,25.455728245958902
MT,2019,1,49654.0,1070123.0,417.9,2.99,19.5304651895156
MT,2020,1,53572.0,1080577.0,469.8,5.0,25.81953900554981
MT,2021,2,59236.0,1106227.0,469.8,3.25,26.124836945762485
MT,2022,2,62117.0,1122867.0,428.9,4.63,23.95653269710482
NC,1979,0,7568.0,5606000.0,446.1,10.7,77.18515875847307
NC,1980,0,8350.0,5843665.0,455.0,10.59,82.31135768391925
NC,1981,0,9309.0,5951000.0,436.7,9.09,80.80994790791463
NC,1982,0,9864.0,6019000.0,446.3,9.05,85.86143877720552
NC,1983,0,10639.0,6082000.0,409.6,8.06,79.57908582703058
NC,1984,0,11850.0,6165000.0,403.6,8.74,74.80940794809408
NC,1985,0,12628.0,6255000.0,420.9,8.31,78.22541966426859
NC,1986,0,13470.0,6331000.0,475.9,8.13,87.67967145790554
NC,1987,0,14301.0,6413000.0,484.0,8.09,93.91860283798535
NC,1988,0,15510.0,6526000.0,501.9,7.81,108.56573705179282
NC,1989,0,16692.0,6571000.0,546.4,8.89,133.46522599299954
NC,1990,0,17481.0,6628637.0,623.5,10.73,152.09763334453223
NC,1991,0,17978.0,6737000.0,658.4,11.41,177.97239127207956
NC,1992,0,19222.0,6843000.0,681.0,10.57,186.81864679234255
NC,1993,0,20067.0,6945000.0,679.3,11.3,192.42620590352772
NC,1994,0,20928.0,7070000.0,655.0,10.92,181.2022630834512
NC,1995,0,21959.0,7195000.0,646.4,9.41,179.23558026407227
NC,1996,1,23000.0,7323000.0,588.1,8.45,163.88092311894033
NC,1997,1,24189.0,7425000.0,607.0,8.27,172.61952861952864
NC,1998,1,25385.0,7546000.0,579.4,8.11,160.78717201166182
NC,1999,1,26158.0,7650789.0,542.1,7.21,157.9837059942445
NC,2000,1,27410.0,8049313.0,497.6,6.96,156.4729809860792
NC,2001,1,27782.0,8206105.0,493.1,6.15,162.12319973970597
NC,2002,1,27856.0,8305820.0,471.0,6.6,146.9451541208454
NC,2003,1,28709.0,8421190.0,454.1,6.01,145.21700614758723
NC,2004,1,30586.0,8540468.0,447.8,6.23,137.95496921246
NC,2005,1,32209.0,8672459.0,468.7,6.75,145.69108945917185
NC,2006,1,34189.0,8856505.0,475.2,6.09,152.06901593800265
NC,2007,1,35960.0,9061032.0,466.1,6.45,149.36488470628953
NC,2008,1,37772.0,9222414.0,467.6,6.5,155.30640892937575
NC,2009,1,35921.0,9380884.0,404.5,5.21,126.05421834445453
NC,2010,1,35848.0,9560234.0,362.7,4.96,100.62515206217756
NC,2011,1,36822.0,9651103.0,346.3,5.16,97.89554623963707
NC,2012,1,38876.0,9748364.0,353.5,4.91,96.34437121962209
NC,2013,1,38074.0,9848917.0,341.0,4.7,94.17279077486388
NC,2014,1,39880.0,9940387.0,329.1,5.01,84.61441189362145
NC,2015,1,41632.0,10035186.0,346.1,5.15,87.90071255281168
NC,2016,1,42596.0,10156689.0,371.8,6.68,91.91971911318737
NC,2017,1,44219.0,10270800.0,370.4,6.06,96.23398372083966
NC,2018,1,46048.0,10381615.0,356.2,5.53,72.94626125126004
NC,2019,1,48374.0,10501384.0,378.7,6.22,73.32366857549444
NC,2020,1,51814.0,10600823.0,419.3,8.04,69.23990712796544
NC,2021,1,57227.0,10565885.0,419.5,9.42,56.502602479584056
NC,2022,1,59120.0,10698973.0,405.3,8.14,54.67814527618679
ND,1979,0,8446.0,657000.0,61.3,1.52,9.89345509893455
ND,1980,0,8059.0,652437.0,54.0,1.23,7.663575180438878
ND,1981,0,10469.0,658000.0,67.5,2.28,12.917933130699089
ND,1982,0,11144.0,670000.0,61.8,0.75,12.686567164179106
ND,1983,0,11583.0,680000.0,53.7,2.06,7.794117647058824
ND,1984,0,12427.0,686000.0,53.6,1.17,7.72594752186589
ND,1985,1,12915.0,685000.0,47.0,1.02,6.423357664233576
ND,1986,1,13250.0,679000.0,51.3,1.03,6.9219440353460975
ND,1987,1,13773.0,672000.0,56.8,1.49,7.5892857142857135
ND,1988,1,12911.0,663000.0,59.1,1.81,8.144796380090497
ND,1989,1,14656.0,660000.0,63.2,0.61,9.242424242424242
ND,1990,1,16084.0,638800.0,73.9,0.78,7.827175954915466
ND,1991,1,16362.0,635000.0,65.4,1.1,8.031496062992126
ND,1992,1,17839.0,636000.0,83.3,1.89,7.861635220125786
ND,1993,1,17991.0,635000.0,82.2,1.73,8.346456692913385
ND,1994,1,19435.0,638000.0,81.8,0.16,11.128526645768025
ND,1995,1,19376.0,641000.0,86.7,0.94,9.98439937597504
ND,1996,1,21584.0,644000.0,84.0,2.17,11.024844720496894
ND,1997,1,21194.0,641000.0,87.2,0.94,6.3962558502340086
ND,1998,1,23286.0,638000.0,89.3,1.1,10.18808777429467
ND,1999,1,23683.0,633666.0,66.9,1.58,8.837463269293286
ND,2000,1,25842.0,642200.0,81.4,0.62,8.720024914356898
ND,2001,1,26493.0,636550.0,79.3,1.1,9.4258110124892
ND,2002,1,27197.0,633911.0,78.2,0.79,9.149549384692804
ND,2003,1,29663.0,633400.0,80.2,1.42,8.367540258920114
ND,2004,1,29984.0,636308.0,87.7,1.26,6.757733676144258
ND,2005,1,31731.0,634605.0,111.3,1.89,8.509230151038835
ND,2006,1,33120.0,635867.0,197.4,2.2,11.794919377794413
ND,2007,1,36501.0,639715.0,209.9,2.66,11.723970830760573
ND,2008,1,40973.0,641481.0,224.6,1.71,11.379916162754625
ND,2009,1,40186.0,646844.0,266.4,1.86,16.541855532400394
ND,2010,1,44081.0,674629.0,229.5,1.48,13.340665758513197
ND,2011,1,48873.0,684740.0,248.1,3.5,13.289715804538949
ND,2012,1,56056.0,701345.0,245.7,3.56,18.108063791714493
ND,2013,1,54337.0,723857.0,273.4,2.21,22.241962155508617
ND,2014,1,56647.0,740040.0,270.4,3.11,23.64737041241014
ND,2015,1,52972.0,756835.0,257.5,2.77,21.008542152516732
ND,2016,1,51298.0,755548.0,252.1,2.12,23.956121914160317
ND,2017,1,51830.0,755176.0,282.5,1.32,24.232761634373976
ND,2018,2,55173.0,758080.0,284.1,2.37,20.842127479949347
ND,2019,2,56657.0,763724.0,301.4,3.27,24.092473197123567
ND,2020,2,60444.0,765309.0,329.0,4.18,19.730592479638943
ND,2021,2,66157.0,777934.0,276.4,1.8,26.35184989986297
ND,2022,2,71089.0,,,,
NE,1979,0,8844.0,1574000.0,225.9,4.13,73.50698856416773
NE,1980,0,9392.0,1563921.0,224.6,4.41,82.22921746047274
NE,1981,0,10858.0,1576000.0,181.5,3.11,70.748730964467
NE,1982,0,11643.0,1586000.0,229.6,1.95,61.91677175283733
NE,1983,0,12031.0,1597000.0,217.7,2.63,49.84345648090169
NE,1984,0,13344.0,1606000.0,225.8,3.36,43.150684931506845
NE,1985,0,14101.0,1606000.0,237.9,2.93,48.50560398505604
NE,1986,0,14606.0,1598000.0,262.6,3.13,51.12640801001252
NE,1987,0,15307.0,1594000.0,251.2,3.45,47.114178168130486
NE,1988,0,16359.0,1601000.0,273.2,3.62,56.08994378513429
NE,1989,0,17320.0,1611000.0,279.5,2.48,51.955307262569825
NE,1990,0,18486.0,1578385.0,330.0,2.72,51.12821016418682
NE,1991,0,19014.0,1593000.0,334.6,3.26,54.04896421845575
NE,1992,0,19974.0,1606000.0,348.6,4.23,56.72478206724782
NE,1993,0,20460.0,1607000.0,377.8,3.92,62.41443683883012
NE,1994,0,21592.0,1623000.0,389.5,3.14,75.35428219346889
NE,1995,0,22561.0,1637000.0,382.0,2.93,65.18020769700672
NE,1996,0,24321.0,1652000.0,434.7,2.91,63.680387409200975
NE,1997,0,24880.0,1657000.0,438.4,3.02,66.20398310199155
NE,1998,0,26387.0,1663000.0,451.4,3.07,77.57065544197233
NE,1999,0,27467.0,1666028.0,430.2,3.6,75.86907302878463
NE,2000,0,28924.0,1711263.0,327.6,3.68,67.02651784091633
NE,2001,0,30184.0,1720039.0,303.1,2.5,65.57990836254294
NE,2002,0,30553.0,1727564.0,314.2,2.78,78.66568185028167
NE,2003,0,32268.0,1737475.0,293.8,3.22,67.05132447948891
NE,2004,0,33496.0,1747704.0,308.6,2.29,65.11400099788064
NE,2005,0,34401.0,1758163.0,287.3,2.5,59.152649669001114
NE,2006,0,35718.0,1768331.0,293.9,2.88,64.24136657673253
NE,2007,0,38184.0,1774571.0,311.3,4.0,62.83208730448091
NE,2008,1,40291.0,1783432.0,312.3,3.87,72.72494830192572
NE,2009,1,39422.0,1796619.0,289.4,2.28,67.905326616272
NE,2010,1,41085.0,1830141.0,278.3,2.95,55.73341070442113
NE,2011,1,45607.0,1842234.0,253.6,3.69,53.90194730962516
NE,2012,1,46385.0,1855350.0,258.8,2.8,60.79715417576199
NE,2013,1,45911.0,1868969.0,264.8,3.0,55.37812558688775
NE,2014,1,48187.0,1882980.0,276.2,2.81,55.44403020743715
NE,2015,1,49708.0,1893765.0,272.8,3.27,52.488033098087676
NE,2016,1,48688.0,1907603.0,296.8,2.57,49.59103125755202
NE,2017,1,49533.0,1917575.0,311.8,2.19,53.192182835091195
NE,2018,1,51436.0,1925614.0,289.9,2.28,38.221575040480595
NE,2019,1,53513.0,1932571.0,304.6,2.33,41.13691036448337
NE,2020,1,56911.0,1937552.0,334.1,3.56,41.23760291336697
NE,2021,1,63652.0,1963554.0,297.0,2.9,31.728182672847293
NE,2022,1,66354.0,1967923.0,284.7,3.1,29.218622883110772
NH,1979,1,8896.0,887000.0,139.9,2.37,28.6358511837655
NH,1980,1,10043.0,919114.0,179.8,2.5,41.996966643963646
NH,1981,1,11217.0,935000.0,147.1,2.89,35.82887700534759
NH,1982,1,12199.0,951000.0,124.8,2.21,33.85909568874868
NH,1983,1,13270.0,959000.0,125.1,1.98,24.087591240875913
NH,1984,1,14693.0,977000.0,133.9,1.02,23.23439099283521
NH,1985,1,15883.0,998000.0,140.8,2.1,26.653306613226455
NH,1986,1,17072.0,1027000.0,139.5,2.24,23.56377799415774
NH,1987,1,18292.0,1057000.0,149.6,3.03,26.490066225165563
NH,1988,1,19682.0,1097000.0,147.9,2.28,21.05742935278031
NH,1989,1,20665.0,1107000.0,168.5,3.25,23.848238482384822
NH,1990,1,20681.0,1109252.0,131.5,1.89,27.225553796612495
NH,1991,1,21459.0,1105000.0,119.3,3.62,33.0316742081448
NH,1992,1,22323.0,1111000.0,125.7,1.62,33.033303330333034
NH,1993,1,22812.0,1125000.0,137.8,2.04,27.288888888888888
NH,1994,1,24071.0,1137000.0,116.8,1.41,27.088830255057168
NH,1995,1,25205.0,1148000.0,114.5,1.83,27.351916376306622
NH,1996,1,26298.0,1162000.0,118.2,1.72,27.280550774526677
NH,1997,1,27985.0,1173000.0,113.2,1.36,23.358908780903665
NH,1998,1,30348.0,1185000.0,107.2,1.52,21.518987341772153
NH,1999,1,31857.0,1201134.0,96.5,1.5,21.39644702422877
NH,2000,1,35323.0,1235786.0,175.4,1.78,36.656832169971175
NH,2001,1,36782.0,1259359.0,170.2,1.35,35.33543651968978
NH,2002,1,37013.0,1274405.0,161.3,0.94,32.40728026019986
NH,2003,1,37374.0,1288705.0,150.3,1.32,37.24669338599602
NH,2004,1,39324.0,1299169.0,169.5,1.31,38.4861399864067
NH,2005,1,40404.0,1306819.0,134.8,1.45,27.930417295738735
NH,2006,1,42866.0,1314895.0,135.8,0.99,33.08248947634602
NH,2007,1,44422.0,1315828.0,144.1,0.91,34.274996428104586
NH,2008,1,45713.0,1315809.0,156.1,1.06,31.995525186406233
NH,2009,1,45119.0,1324575.0,160.4,0.83,34.275144857784575
NH,2010,1,46982.0,1316807.0,167.4,0.99,34.173572892610686
NH,2011,1,49086.0,1317807.0,217.3,1.21,38.624775858680366
NH,2012,1,50715.0,1321617.0,215.0,1.13,35.63816143406146
NH,2013,1,50423.0,1322616.0,223.2,1.59,48.766989058048594
NH,2014,1,51988.0,1327996.0,197.7,1.2,40.96397880716508
NH,2015,1,54161.0,1330111.0,202.4,1.13,35.711305297076706
NH,2016,1,55677.0,1335015.0,199.8,1.42,32.28428145002116
NH,2017,2,57878.0,1349767.0,195.7,0.96,32.6723056646073
NH,2018,2,60335.0,1353465.0,177.6,1.55,25.268477574226154
NH,2019,2,63946.0,1360783.0,158.1,2.43,24.030282565258382
NH,2020,2,67564.0,1366275.0,146.4,0.88,20.49367806627509
NH,2021,2,73970.0,1387505.0,129.7,0.94,13.837787971935237
NH,2022,2,75331.0,1395231.0,128.6,1.94,16.126361871260027
NJ,1979,0,10493.0,7332000.0,501.2,6.6,250.02727768685213
NJ,1980,0,11806.0,7342164.0,604.4,6.86,303.71154880223327
NJ,1981,0,13118.0,7401000.0,630.6,7.32,334.56289690582355
NJ,1982,0,14127.0,7438000.0,607.4,6.48,307.6095724657166
NJ,1983,0,15193.0,7468000.0,553.1,5.34,268.96089983931444
NJ,1984,0,16684.0,7515000.0,527.7,5.35,242.42182302062542
NJ,1985,0,17776.0,7562000.0,544.5,5.38,254.98545358370802
NJ,1986,0,18891.0,7620000.0,572.5,5.24,268.67454068241466
NJ,1987,0,20169.0,7672000.0,541.0,4.58,232.82064650677788
NJ,1988,0,22105.0,7720000.0,582.8,5.32,245.16839378238342
NJ,1989,0,23671.0,7736000.0,609.0,5.09,273.2549120992761
NJ,1990,0,24755.0,7730188.0,647.6,5.59,301.0146713120043
NJ,1991,0,25103.0,7760000.0,634.8,5.23,293.0927835051546
NJ,1992,0,26699.0,7789000.0,625.8,5.1,285.22275003209654
NJ,1993,0,27350.0,7879000.0,626.9,5.31,295.9639548166011
NJ,1994,0,28083.0,7904000.0,614.2,5.01,287.9807692307692
NJ,1995,0,29555.0,7945000.0,599.8,5.15,283.020767778477
NJ,1996,0,30999.0,7988000.0,531.5,4.23,235.828743114672
NJ,1997,0,32705.0,8053000.0,492.6,4.18,210.56749037625733
NJ,1998,0,34580.0,8115000.0,440.2,4.0,186.1860751694393
NJ,1999,0,35854.0,8143412.0,411.9,3.52,174.9021171960844
NJ,2000,0,39095.0,8414350.0,383.8,3.43,161.0700767141847
NJ,2001,0,40189.0,8511116.0,388.8,3.95,165.78319458928772
NJ,2002,0,40454.0,8575252.0,376.1,3.95,162.73574234319878
NJ,2003,0,41167.0,8642412.0,364.3,4.7,154.37819904906175
NJ,2004,0,42825.0,8685166.0,356.3,4.51,150.55555645107992
NJ,2005,0,44238.0,8703150.0,355.3,4.79,151.84157460229915
NJ,2006,0,47366.0,8724560.0,350.2,4.89,153.1309315312176
NJ,2007,0,50133.0,8685920.0,328.6,4.39,144.68242857406008
NJ,2008,0,51606.0,8682661.0,326.5,4.33,146.28004018583704
NJ,2009,0,49828.0,8707739.0,311.4,3.66,133.6627108368774
NJ,2010,0,50961.0,8799593.0,307.5,4.22,134.30166599750692
NJ,2011,0,52854.0,8834773.0,307.9,4.3,138.19257155786573
NJ,2012,0,54235.0,8867749.0,290.1,4.38,128.38658378806167
NJ,2013,0,54365.0,8911502.0,288.9,4.53,135.60003689613714
NJ,2014,0,56367.0,8938844.0,260.9,3.94,117.45366626825572
NJ,2015,0,58408.0,8935421.0,256.0,4.06,108.88127151479489
NJ,2016,0,59776.0,8978416.0,243.5,4.21,99.57212942683876
NJ,2017,0,61704.0,8888543.0,231.8,3.65,88.82220629410241
NJ,2018,0,64198.0,8886025.0,208.6,3.21,71.61807444836133
NJ,2019,0,67518.0,8891258.0,206.7,2.96,64.44532371009817
NJ,2020,0,70462.0,8882371.0,195.4,3.7,49.35619104403543
NJ,2021,0,76340.0,9267961.0,183.5,4.11,43.68814240802265
NJ,2022,1,77416.0,9261699.0,217.9,3.41,51.200109180831724
NM,1979,0,7877.0,1241000.0,586.0,12.41,121.03142626913778
NM,1980,0,8649.0,1295474.0,615.0,13.12,127.90685108307848
NM,1981,0,9597.0,1327000.0,671.7,11.38,140.76865109269028
NM,1982,0,10273.0,1359000.0,734.5,11.63,126.19573215599706
NM,1983,0,10820.0,1399000.0,686.8,8.86,114.01000714796282
NM,1984,0,11612.0,1424000.0,688.1,9.13,130.3370786516854
NM,1985,0,12384.0,1450000.0,703.9,10.9,138.13793103448276
NM,1986,0,12656.0,1479000.0,725.6,11.49,129.5469912102772
NM,1987,0,13010.0,1500000.0,628.5,10.13,108.33333333333333
NM,1988,0,13675.0,1510000.0,658.1,11.46,103.11258278145696
NM,1989,0,14514.0,1528000.0,703.9,8.64,105.17015706806284
NM,1990,0,15308.0,1515069.0,780.2,9.17,115.11026890524457
NM,1991,0,16044.0,1548000.0,834.8,10.53,120.2842377260982
NM,1992,0,16784.0,1581000.0,934.9,8.92,139.27893738140418
NM,1993,0,17595.0,1616000.0,929.7,8.04,138.42821782178217
NM,1994,0,18265.0,1654000.0,889.2,10.7,140.81015719467956
NM,1995,0,19191.0,1685000.0,819.2,8.78,154.540059347181
NM,1996,0,19782.0,1713000.0,840.6,11.5,162.40513718622302
NM,1997,0,20509.0,1730000.0,853.3,7.75,171.4450867052023
NM,1998,0,21318.0,1737000.0,961.4,10.94,163.4427173287277
NM,1999,0,21523.0,1739844.0,834.6,9.77,148.23168054147385
NM,2000,0,23019.0,1819046.0,757.9,7.42,137.37970342696116
NM,2001,0,24545.0,1830935.0,780.4,5.41,147.1925546237305
NM,2002,0,25237.0,1852044.0,740.7,8.21,119.11164097613232
NM,2003,0,26108.0,1878562.0,667.3,6.17,103.11078367389526
NM,2004,1,27366.0,1903006.0,687.4,8.88,108.3548869525372
NM,2005,1,28744.0,1925985.0,646.3,7.48,98.28736983932896
NM,2006,1,30433.0,1954599.0,654.7,6.86,107.18311019293472
NM,2007,1,31780.0,1969915.0,675.7,9.29,117.92386981164162
NM,2008,1,33552.0,1984356.0,653.5,8.11,108.39788828214292
NM,2009,1,32901.0,2009671.0,632.4,9.85,96.13513853760142
NM,2010,1,33658.0,2065913.0,588.0,6.78,78.22207421125671
NM,2011,1,35069.0,2078674.0,572.7,7.6,82.74505766657013
NM,2012,1,35694.0,2083540.0,559.6,5.57,88.64720619714524
NM,2013,1,34857.0,2086895.0,622.5,5.89,87.78592118913505
NM,2014,1,36880.0,2085567.0,597.7,4.84,100.02076174009274
NM,2015,1,37752.0,2080328.0,657.2,5.62,119.45231713460569
NM,2016,1,38474.0,2085432.0,699.4,6.67,131.2437902554483
NM,2017,1,39196.0,2093395.0,778.6,6.88,178.27500304529246
NM,2018,1,40976.0,2092741.0,842.8,7.31,126.43705073872019
NM,2019,1,43223.0,2099634.0,824.0,8.81,117.97294195083524
NM,2020,1,46560.0,2106319.0,778.3,7.79,99.03533130546703
NM,2021,1,50855.0,2116677.0,820.8,12.9,118.72382985216923
NM,2022,1,53141.0,2113344.0,776.8,12.26,110.29912782774599
NV,1979,0,10942.0,702000.0,835.6,17.52,407.5498575498575
NV,1980,0,11949.0,800312.0,912.6,19.99,460.5703775527544
NV,1981,0,12975.0,845000.0,896.4,17.51,457.9881656804734
NV,1982,0,13332.0,881000.0,805.4,13.62,419.63677639046534
NV,1983,0,13893.0,891000.0,655.2,12.79,307.18294051627385
NV,1984,0,14741.0,911000.0,628.5,10.76,279.03402854006583
NV,1985,0,15553.0,936000.0,667.1,10.26,274.89316239316236
NV,1986,0,16295.0,963000.0,718.9,12.56,286.9158878504673
NV,1987,0,17009.0,1007000.0,695.7,8.44,272.4925521350546
NV,1988,0,18443.0,1060000.0,780.7,10.47,291.22641509433964
NV,1989,0,19632.0,1111000.0,625.3,8.19,250.5850585058506
NV,1990,0,20512.0,1201833.0,600.9,9.65,238.30265935450268
NV,1991,0,21250.0,1284000.0,677.0,11.84,312.46105919003116
NV,1992,0,22540.0,1327000.0,696.8,10.93,331.34890730972114
NV,1993,0,23337.0,1389000.0,875.2,10.37,340.10079193664507
NV,1994,0,24306.0,1457000.0,1001.9,11.67,352.3678792038435
NV,1995,0,25339.0,1530000.0,945.2,10.65,324.5751633986928
NV,1996,1,26608.0,1603000.0,811.3,13.72,307.61072988147225
NV,1997,1,27464.0,1677000.0,798.7,11.15,302.38521168753726
NV,1998,1,29256.0,1747000.0,643.6,9.73,254.89410417859187
NV,1999,1,30301.0,1809253.0,569.9,9.12,232.63744760959358
NV,2000,1,31858.0,1998257.0,524.2,6.46,227.3481338986927
NV,2001,1,32418.0,2097722.0,589.2,8.58,235.11218359725453
NV,2002,1,32180.0,2167455.0,639.3,8.35,236.12946981598233
NV,2003,1,33136.0,2242207.0,616.0,8.79,233.02933226058076
NV,2004,1,35173.0,2332898.0,616.4,7.37,210.2535130125706
NV,2005,1,37907.0,2412301.0,607.5,8.54,194.91763258399345
NV,2006,1,39437.0,2495529.0,748.8,9.06,282.0243723875779
NV,2007,1,39870.0,2565382.0,754.9,7.52,270.44705232982847
NV,2008,1,38640.0,2600167.0,729.7,6.35,249.44551638413992
NV,2009,1,36125.0,2643085.0,705.2,5.9,228.0668234279261
NV,2010,1,37289.0,2704283.0,663.0,5.84,195.91144861687923
NV,2011,1,38595.0,2720028.0,568.1,5.11,158.3807225513855
NV,2012,1,39680.0,2754354.0,608.6,4.5,178.55366448902356
NV,2013,1,39331.0,2791494.0,605.0,5.84,185.6711853939145
NV,2014,1,41126.0,2838281.0,635.7,5.99,209.77486020587813
NV,2015,1,43799.0,2883758.0,697.6,6.17,218.01413294735548
NV,2016,1,44715.0,2939254.0,677.9,7.76,215.63294631903196
NV,2017,1,46991.0,2972405.0,560.6,8.95,162.864750934008
NV,2018,1,49289.0,3027341.0,552.1,6.67,127.57069652873595
NV,2019,1,51942.0,3090771.0,496.1,4.66,106.41357771248663
NV,2020,1,54686.0,3138259.0,460.3,5.74,88.74347209710862
NV,2021,1,61024.0,3146402.0,432.0,7.6,75.13343813028341
NV,2022,1,62696.0,3177772.0,459.3,7.14,87.64001948535011
NY,1979,0,9832.0,17649000.0,917.4,11.85,529.61074281829
NY,1980,0,11006.0,17506690.0,1029.5,12.73,641.3148345004109
NY,1981,0,12263.0,17594000.0,1069.6,12.31,684.0059111060589
NY,1982,0,13312.0,17659000.0,990.1,11.4,610.6970949657399
NY,1983,0,14288.0,17667000.0,914.1,11.08,536.4974245768948
NY,1984,0,15726.0,17735000.0,914.3,10.07,506.9072455596279
NY,1985,0,16801.0,17783000.0,929.9,9.46,504.4480683799134
NY,1986,0,17903.0,17772000.0,985.9,10.73,514.0670717983345
NY,1987,0,18991.0,17825000.0,1008.1,11.31,503.343618513324
NY,1988,0,20814.0,17898000.0,1097.3,12.54,544.3848474689909
NY,1989,0,22439.0,17950000.0,1131.2,12.51,579.292479108635
NY,1990,0,23992.0,17990455.0,1180.9,14.48,624.6645790781835
NY,1991,0,23898.0,18058000.0,1163.9,14.24,622.1176209990033
NY,1992,0,25050.0,18119000.0,1122.1,13.23,596.9093217064959
NY,1993,0,25561.0,18197000.0,1073.5,13.3,561.2023959993405
NY,1994,0,26234.0,18169000.0,965.6,11.1,476.72959436402664
NY,1995,0,27549.0,18136000.0,841.9,8.55,399.7132774591972
NY,1996,0,28886.0,18185000.0,727.0,7.44,339.96150673632116
NY,1997,0,30398.0,18137000.0,688.6,6.03,309.2793736560622
NY,1998,0,31995.0,18175000.0,637.8,5.08,270.2888583218707
NY,1999,0,33641.0,18196601.0,588.8,4.96,240.81970033854125
NY,2000,0,35955.0,18976457.0,553.9,5.02,213.62786530699594
NY,2001,0,37176.0,19084350.0,513.6,5.03,191.54438060505075
NY,2002,0,36972.0,19134293.0,496.6,4.75,191.55659422587496
NY,2003,0,37420.0,19212425.0,465.8,4.86,186.2856979272528
NY,2004,0,39093.0,19280727.0,440.4,4.61,173.77975425926624
NY,2005,0,40645.0,19315721.0,444.4,4.52,182.12625870916236
NY,2006,0,43760.0,19306183.0,435.2,4.78,178.4868609191159
NY,2007,0,47020.0,19297729.0,414.4,4.17,161.08113032367694
NY,2008,0,47909.0,19490297.0,397.9,4.29,163.09140902265366
NY,2009,0,46936.0,19541453.0,384.4,4.0,144.006691825833
NY,2010,0,48578.0,19395206.0,394.4,4.48,147.61379693518077
NY,2011,0,50772.0,19501616.0,397.2,3.94,145.65459600886408
NY,2012,0,52625.0,19576125.0,406.3,3.49,146.26490176171228
NY,2013,0,52874.0,19695680.0,393.8,3.27,138.30951762010756
NY,2014,0,54496.0,19748858.0,384.7,3.12,121.7083033358182
NY,2015,0,56608.0,19747183.0,380.4,3.1,120.9235767957384
NY,2016,0,58400.0,19836286.0,374.6,3.17,112.47065100795582
NY,2017,0,62206.0,19590719.0,361.1,2.81,102.71190148763812
NY,2018,0,64229.0,19530351.0,350.8,2.88,93.14220722402787
NY,2019,0,66460.0,19463131.0,361.0,2.9,93.33030744128476
NY,2020,0,70352.0,19336776.0,363.8,4.18,90.63041326020429
NY,2021,0,76410.0,19857492.0,308.3,4.39,90.64588821186483
NY,2022,1,77425.0,19677151.0,429.4,4.08,111.45922496605327
